t,TWA,AWA,u,v,r,phi,p,alpha,CL,CD,amaLoad,brailLee,brailWind,crewPos,crewPosX,shuntPhase
10.93750,-109.57860,-99.16274,2.14582,1.95007,0.02837,-5.59608,-1.96026,-50.83726,-1.95401,2.30910,0.55961,0.00000,0.00000,0.00000,0.00000,none
10.94167,-109.58537,-99.16350,2.14665,1.94853,0.02830,-5.60426,-1.96611,-50.83650,-1.95402,2.30905,0.56043,0.00000,0.00000,0.00000,0.00000,none
10.94583,-109.59211,-99.16426,2.14747,1.94700,0.02822,-5.61246,-1.97179,-50.83574,-1.95403,2.30900,0.56125,0.00000,0.00000,0.00000,0.00000,none
10.95000,-109.59884,-99.16504,2.14829,1.94545,0.02815,-5.62069,-1.97730,-50.83496,-1.95404,2.30895,0.56207,0.00000,0.00000,0.00000,0.00000,none
10.95417,-109.60555,-99.16582,2.14910,1.94391,0.02807,-5.62894,-1.98264,-50.83418,-1.95405,2.30890,0.56289,0.00000,0.00000,0.00000,0.00000,none
10.95833,-109.61225,-99.16661,2.14991,1.94237,0.02800,-5.63721,-1.98780,-50.83339,-1.95407,2.30885,0.56372,0.00000,0.00000,0.00000,0.00000,none
10.96250,-109.61892,-99.16740,2.15072,1.94083,0.02792,-5.64551,-1.99279,-50.83260,-1.95408,2.30880,0.56455,0.00000,0.00000,0.00000,0.00000,none
10.96667,-109.62558,-99.16821,2.15152,1.93929,0.02785,-5.65382,-1.99762,-50.83179,-1.95409,2.30875,0.56538,0.00000,0.00000,0.00000,0.00000,none
10.97083,-109.63222,-99.16902,2.15231,1.93774,0.02777,-5.66215,-2.00227,-50.83098,-1.95410,2.30870,0.56622,0.00000,0.00000,0.00000,0.00000,none
10.97500,-109.63884,-99.16985,2.15311,1.93620,0.02769,-5.67050,-2.00675,-50.83015,-1.95411,2.30865,0.56705,0.00000,0.00000,0.00000,0.00000,none
10.97917,-109.64544,-99.17068,2.15389,1.93466,0.02761,-5.67888,-2.01106,-50.82932,-1.95412,2.30859,0.56789,0.00000,0.00000,0.00000,0.00000,none
10.98333,-109.65202,-99.17151,2.15468,1.93311,0.02753,-5.68726,-2.01520,-50.82849,-1.95413,2.30854,0.56873,0.00000,0.00000,0.00000,0.00000,none
10.98750,-109.65858,-99.17235,2.15545,1.93157,0.02745,-5.69567,-2.01917,-50.82765,-1.95415,2.30849,0.56957,0.00000,0.00000,0.00000,0.00000,none
10.99167,-109.66513,-99.17320,2.15623,1.93002,0.02737,-5.70409,-2.02298,-50.82680,-1.95416,2.30843,0.57041,0.00000,0.00000,0.00000,0.00000,none
10.99583,-109.67165,-99.17406,2.15700,1.92847,0.02729,-5.71253,-2.02661,-50.82594,-1.95417,2.30838,0.57125,0.00000,0.00000,0.00000,0.00000,none
11.00000,-109.67816,-99.17492,2.15776,1.92693,0.02721,-5.72098,-2.03008,-50.82508,-1.95418,2.30832,0.57210,0.00000,0.00000,0.00000,0.00000,none
11.00417,-109.68464,-99.17579,2.15852,1.92538,0.02713,-5.72944,-2.03338,-50.82421,-1.95419,2.30827,0.57294,0.00000,0.00000,0.00000,0.00000,none
11.00833,-109.69111,-99.17666,2.15928,1.92383,0.02705,-5.73792,-2.03652,-50.82334,-1.95421,2.30821,0.57379,0.00000,0.00000,0.00000,0.00000,none
11.01250,-109.69756,-99.17754,2.16003,1.92229,0.02696,-5.74641,-2.03948,-50.82246,-1.95422,2.30816,0.57464,0.00000,0.00000,0.00000,0.00000,none
11.01667,-109.70398,-99.17843,2.16078,1.92074,0.02688,-5.75492,-2.04228,-50.82157,-1.95423,2.30810,0.57549,0.00000,0.00000,0.00000,0.00000,none
11.02083,-109.71039,-99.17932,2.16153,1.91919,0.02679,-5.76343,-2.04492,-50.82068,-1.95424,2.30804,0.57634,0.00000,0.00000,0.00000,0.00000,none
11.02500,-109.71678,-99.18021,2.16227,1.91764,0.02671,-5.77196,-2.04739,-50.81979,-1.95426,2.30799,0.57720,0.00000,0.00000,0.00000,0.00000,none
11.02917,-109.72314,-99.18111,2.16300,1.91609,0.02663,-5.78049,-2.04970,-50.81889,-1.95427,2.30793,0.57805,0.00000,0.00000,0.00000,0.00000,none
11.03333,-109.72949,-99.18201,2.16373,1.91455,0.02654,-5.78904,-2.05184,-50.81799,-1.95428,2.30787,0.57890,0.00000,0.00000,0.00000,0.00000,none
11.03750,-109.73582,-99.18292,2.16446,1.91300,0.02645,-5.79759,-2.05383,-50.81708,-1.95429,2.30781,0.57976,0.00000,0.00000,0.00000,0.00000,none
11.04167,-109.74212,-99.18383,2.16518,1.91145,0.02637,-5.80615,-2.05565,-50.81617,-1.95431,2.30775,0.58062,0.00000,0.00000,0.00000,0.00000,none
11.04583,-109.74841,-99.18474,2.16590,1.90990,0.02628,-5.81472,-2.05730,-50.81526,-1.95432,2.30770,0.58147,0.00000,0.00000,0.00000,0.00000,none
11.05000,-109.75467,-99.18566,2.16662,1.90835,0.02619,-5.82330,-2.05880,-50.81434,-1.95433,2.30764,0.58233,0.00000,0.00000,0.00000,0.00000,none
11.05417,-109.76091,-99.18658,2.16733,1.90680,0.02610,-5.83188,-2.06014,-50.81342,-1.95435,2.30758,0.58319,0.00000,0.00000,0.00000,0.00000,none
11.05833,-109.76713,-99.18750,2.16804,1.90525,0.02602,-5.84047,-2.06132,-50.81250,-1.95436,2.30752,0.58405,0.00000,0.00000,0.00000,0.00000,none
11.06250,-109.77333,-99.18843,2.16874,1.90371,0.02593,-5.84906,-2.06234,-50.81157,-1.95437,2.30746,0.58491,0.00000,0.00000,0.00000,0.00000,none
11.06667,-109.77951,-99.18936,2.16944,1.90216,0.02584,-5.85765,-2.06320,-50.81064,-1.95438,2.30740,0.58577,0.00000,0.00000,0.00000,0.00000,none
11.07083,-109.78567,-99.19029,2.17013,1.90061,0.02575,-5.86625,-2.06391,-50.80971,-1.95440,2.30734,0.58662,0.00000,0.00000,0.00000,0.00000,none
11.07500,-109.79181,-99.19122,2.17082,1.89906,0.02566,-5.87485,-2.06446,-50.80878,-1.95441,2.30728,0.58749,0.00000,0.00000,0.00000,0.00000,none
11.07917,-109.79792,-99.19215,2.17151,1.89751,0.02557,-5.88345,-2.06485,-50.80785,-1.95442,2.30722,0.58835,0.00000,0.00000,0.00000,0.00000,none
11.08333,-109.80402,-99.19308,2.17219,1.89596,0.02548,-5.89206,-2.06510,-50.80692,-1.95444,2.30716,0.58921,0.00000,0.00000,0.00000,0.00000,none
11.08750,-109.81009,-99.19402,2.17287,1.89442,0.02539,-5.90066,-2.06518,-50.80598,-1.95445,2.30710,0.59007,0.00000,0.00000,0.00000,0.00000,none
11.09167,-109.81614,-99.19496,2.17355,1.89287,0.02530,-5.90927,-2.06512,-50.80504,-1.95446,2.30704,0.59093,0.00000,0.00000,0.00000,0.00000,none
11.09583,-109.82216,-99.19589,2.17422,1.89132,0.02520,-5.91787,-2.06490,-50.80411,-1.95448,2.30698,0.59179,0.00000,0.00000,0.00000,0.00000,none
11.10000,-109.82817,-99.19683,2.17488,1.88977,0.02511,-5.92647,-2.06454,-50.80317,-1.95449,2.30692,0.59265,0.00000,0.00000,0.00000,0.00000,none
11.10417,-109.83415,-99.19777,2.17555,1.88823,0.02502,-5.93508,-2.06402,-50.80223,-1.95450,2.30686,0.59351,0.00000,0.00000,0.00000,0.00000,none
11.10833,-109.84012,-99.19870,2.17621,1.88668,0.02493,-5.94367,-2.06335,-50.80130,-1.95452,2.30681,0.59437,0.00000,0.00000,0.00000,0.00000,none
11.11250,-109.84606,-99.19964,2.17686,1.88513,0.02483,-5.95227,-2.06254,-50.80036,-1.95453,2.30675,0.59523,0.00000,0.00000,0.00000,0.00000,none
11.11667,-109.85197,-99.20057,2.17751,1.88359,0.02474,-5.96086,-2.06158,-50.79943,-1.95454,2.30669,0.59609,0.00000,0.00000,0.00000,0.00000,none
11.12083,-109.85787,-99.20151,2.17816,1.88204,0.02464,-5.96945,-2.06048,-50.79849,-1.95455,2.30663,0.59694,0.00000,0.00000,0.00000,0.00000,none
11.12500,-109.86374,-99.20244,2.17881,1.88050,0.02455,-5.97803,-2.05923,-50.79756,-1.95457,2.30657,0.59780,0.00000,0.00000,0.00000,0.00000,none
11.12917,-109.86959,-99.20337,2.17945,1.87895,0.02446,-5.98661,-2.05783,-50.79663,-1.95458,2.30651,0.59866,0.00000,0.00000,0.00000,0.00000,none
11.13333,-109.87542,-99.20430,2.18008,1.87741,0.02436,-5.99518,-2.05630,-50.79570,-1.95459,2.30645,0.59952,0.00000,0.00000,0.00000,0.00000,none
11.13750,-109.88122,-99.20523,2.18072,1.87586,0.02427,-6.00375,-2.05462,-50.79477,-1.95461,2.30639,0.60037,0.00000,0.00000,0.00000,0.00000,none
11.14167,-109.88700,-99.20616,2.18135,1.87432,0.02417,-6.01230,-2.05280,-50.79384,-1.95462,2.30633,0.60123,0.00000,0.00000,0.00000,0.00000,none
11.14583,-109.89276,-99.20708,2.18197,1.87278,0.02407,-6.02085,-2.05084,-50.79292,-1.95463,2.30627,0.60209,0.00000,0.00000,0.00000,0.00000,none
11.15000,-109.89850,-99.20800,2.18259,1.87124,0.02398,-6.02939,-2.04874,-50.79200,-1.95465,2.30621,0.60294,0.00000,0.00000,0.00000,0.00000,none
11.15417,-109.90421,-99.20892,2.18321,1.86969,0.02388,-6.03792,-2.04651,-50.79108,-1.95466,2.30615,0.60379,0.00000,0.00000,0.00000,0.00000,none
11.15833,-109.90990,-99.20983,2.18383,1.86815,0.02379,-6.04645,-2.04414,-50.79017,-1.95467,2.30610,0.60464,0.00000,0.00000,0.00000,0.00000,none
11.16250,-109.91557,-99.21074,2.18444,1.86661,0.02369,-6.05496,-2.04163,-50.78926,-1.95468,2.30604,0.60550,0.00000,0.00000,0.00000,0.00000,none
11.16667,-109.92121,-99.21165,2.18505,1.86507,0.02359,-6.06346,-2.03899,-50.78835,-1.95470,2.30598,0.60635,0.00000,0.00000,0.00000,0.00000,none
11.17083,-109.92683,-99.21256,2.18565,1.86353,0.02350,-6.07195,-2.03622,-50.78744,-1.95471,2.30592,0.60720,0.00000,0.00000,0.00000,0.00000,none
11.17500,-109.93243,-99.21346,2.18626,1.86200,0.02340,-6.08043,-2.03332,-50.78654,-1.95472,2.30586,0.60804,0.00000,0.00000,0.00000,0.00000,none
11.17917,-109.93800,-99.21435,2.18685,1.86046,0.02330,-6.08889,-2.03029,-50.78565,-1.95473,2.30581,0.60889,0.00000,0.00000,0.00000,0.00000,none
11.18333,-109.94355,-99.21524,2.18745,1.85892,0.02320,-6.09735,-2.02712,-50.78476,-1.95475,2.30575,0.60973,0.00000,0.00000,0.00000,0.00000,none
11.18750,-109.94908,-99.21613,2.18804,1.85738,0.02311,-6.10579,-2.02383,-50.78387,-1.95476,2.30569,0.61058,0.00000,0.00000,0.00000,0.00000,none
11.19167,-109.95459,-99.21701,2.18863,1.85585,0.02301,-6.11421,-2.02041,-50.78299,-1.95477,2.30564,0.61142,0.00000,0.00000,0.00000,0.00000,none
11.19583,-109.96007,-99.21788,2.18921,1.85431,0.02291,-6.12262,-2.01687,-50.78212,-1.95478,2.30558,0.61226,0.00000,0.00000,0.00000,0.00000,none
11.20000,-109.96553,-99.21875,2.18979,1.85278,0.02281,-6.13102,-2.01320,-50.78125,-1.95480,2.30553,0.61310,0.00000,0.00000,0.00000,0.00000,none
11.20417,-109.97096,-99.21961,2.19037,1.85125,0.02271,-6.13940,-2.00941,-50.78039,-1.95481,2.30547,0.61394,0.00000,0.00000,0.00000,0.00000,none
11.20833,-109.97637,-99.22047,2.19095,1.84971,0.02261,-6.14776,-2.00550,-50.77953,-1.95482,2.30542,0.61478,0.00000,0.00000,0.00000,0.00000,none
11.21250,-109.98176,-99.22132,2.19152,1.84818,0.02252,-6.15611,-2.00146,-50.77868,-1.95483,2.30536,0.61561,0.00000,0.00000,0.00000,0.00000,none
11.21667,-109.98712,-99.22217,2.19209,1.84665,0.02242,-6.16444,-1.99731,-50.77783,-1.95484,2.30531,0.61644,0.00000,0.00000,0.00000,0.00000,none
11.22083,-109.99246,-99.22300,2.19265,1.84512,0.02232,-6.17276,-1.99304,-50.77700,-1.95486,2.30526,0.61728,0.00000,0.00000,0.00000,0.00000,none
11.22500,-109.99778,-99.22383,2.19322,1.84359,0.02222,-6.18105,-1.98865,-50.77617,-1.95487,2.30520,0.61811,0.00000,0.00000,0.00000,0.00000,none
11.22917,-110.00307,-99.22466,2.19378,1.84206,0.02212,-6.18933,-1.98415,-50.77534,-1.95488,2.30515,0.61893,0.00000,0.00000,0.00000,0.00000,none
11.23333,-110.00834,-99.22547,2.19433,1.84054,0.02202,-6.19759,-1.97953,-50.77453,-1.95489,2.30510,0.61976,0.00000,0.00000,0.00000,0.00000,none
11.23750,-110.01358,-99.22628,2.19489,1.83901,0.02192,-6.20582,-1.97480,-50.77372,-1.95490,2.30505,0.62058,0.00000,0.00000,0.00000,0.00000,none
11.24167,-110.01880,-99.22708,2.19544,1.83748,0.02182,-6.21404,-1.96996,-50.77292,-1.95491,2.30500,0.62140,0.00000,0.00000,0.00000,0.00000,none
11.24583,-110.02400,-99.22787,2.19599,1.83596,0.02172,-6.22224,-1.96501,-50.77213,-1.95492,2.30495,0.62222,0.00000,0.00000,0.00000,0.00000,none
11.25000,-110.02917,-99.22866,2.19653,1.83444,0.02162,-6.23042,-1.95994,-50.77134,-1.95493,2.30490,0.62304,0.00000,0.00000,0.00000,0.00000,none
11.25417,-110.03432,-99.22943,2.19707,1.83292,0.02152,-6.23857,-1.95478,-50.77057,-1.95495,2.30485,0.62386,0.00000,0.00000,0.00000,0.00000,none
11.25833,-110.03945,-99.23020,2.19761,1.83139,0.02142,-6.24671,-1.94950,-50.76980,-1.95496,2.30480,0.62467,0.00000,0.00000,0.00000,0.00000,none
11.26250,-110.04455,-99.23096,2.19815,1.82987,0.02132,-6.25482,-1.94412,-50.76904,-1.95497,2.30475,0.62548,0.00000,0.00000,0.00000,0.00000,none
11.26667,-110.04963,-99.23171,2.19868,1.82835,0.02122,-6.26291,-1.93863,-50.76829,-1.95498,2.30470,0.62629,0.00000,0.00000,0.00000,0.00000,none
11.27083,-110.05469,-99.23245,2.19921,1.82684,0.02112,-6.27097,-1.93305,-50.76755,-1.95499,2.30465,0.62710,0.00000,0.00000,0.00000,0.00000,none
11.27500,-110.05972,-99.23317,2.19974,1.82532,0.02102,-6.27902,-1.92736,-50.76683,-1.95500,2.30461,0.62790,0.00000,0.00000,0.00000,0.00000,none
11.27917,-110.06472,-99.23389,2.20027,1.82380,0.02092,-6.28704,-1.92157,-50.76611,-1.95501,2.30456,0.62870,0.00000,0.00000,0.00000,0.00000,none
11.28333,-110.06971,-99.23460,2.20079,1.82229,0.02082,-6.29503,-1.91569,-50.76540,-1.95502,2.30452,0.62950,0.00000,0.00000,0.00000,0.00000,none
11.28750,-110.07467,-99.23530,2.20131,1.82078,0.02072,-6.30300,-1.90971,-50.76470,-1.95503,2.30447,0.63030,0.00000,0.00000,0.00000,0.00000,none
11.29167,-110.07960,-99.23599,2.20183,1.81926,0.02062,-6.31094,-1.90363,-50.76401,-1.95504,2.30443,0.63109,0.00000,0.00000,0.00000,0.00000,none
11.29583,-110.08451,-99.23667,2.20234,1.81775,0.02052,-6.31886,-1.89746,-50.76333,-1.95505,2.30438,0.63189,0.00000,0.00000,0.00000,0.00000,none
11.30000,-110.08940,-99.23733,2.20286,1.81624,0.02043,-6.32676,-1.89119,-50.76267,-1.95506,2.30434,0.63268,0.00000,0.00000,0.00000,0.00000,none
11.30417,-110.09427,-99.23799,2.20337,1.81473,0.02033,-6.33462,-1.88484,-50.76201,-1.95507,2.30430,0.63346,0.00000,0.00000,0.00000,0.00000,none
11.30833,-110.09911,-99.23863,2.20388,1.81323,0.02023,-6.34246,-1.87839,-50.76137,-1.95507,2.30426,0.63425,0.00000,0.00000,0.00000,0.00000,none
11.31250,-110.10392,-99.23927,2.20438,1.81172,0.02013,-6.35028,-1.87186,-50.76073,-1.95508,2.30422,0.63503,0.00000,0.00000,0.00000,0.00000,none
11.31667,-110.10872,-99.23989,2.20488,1.81021,0.02003,-6.35806,-1.86524,-50.76011,-1.95509,2.30418,0.63581,0.00000,0.00000,0.00000,0.00000,none
11.32083,-110.11349,-99.24050,2.20538,1.80871,0.01993,-6.36582,-1.85853,-50.75950,-1.95510,2.30414,0.63658,0.00000,0.00000,0.00000,0.00000,none
11.32500,-110.11823,-99.24109,2.20588,1.80721,0.01983,-6.37355,-1.85174,-50.75891,-1.95511,2.30410,0.63735,0.00000,0.00000,0.00000,0.00000,none
11.32917,-110.12295,-99.24168,2.20638,1.80571,0.01973,-6.38125,-1.84486,-50.75832,-1.95512,2.30407,0.63813,0.00000,0.00000,0.00000,0.00000,none
11.33333,-110.12765,-99.24225,2.20687,1.80420,0.01963,-6.38892,-1.83791,-50.75775,-1.95512,2.30403,0.63889,0.00000,0.00000,0.00000,0.00000,none
11.33750,-110.13233,-99.24281,2.20736,1.80271,0.01953,-6.39657,-1.83087,-50.75719,-1.95513,2.30399,0.63966,0.00000,0.00000,0.00000,0.00000,none
11.34167,-110.13698,-99.24336,2.20785,1.80121,0.01943,-6.40418,-1.82376,-50.75664,-1.95514,2.30396,0.64042,0.00000,0.00000,0.00000,0.00000,none
11.34583,-110.14160,-99.24389,2.20834,1.79971,0.01933,-6.41176,-1.81656,-50.75611,-1.95515,2.30392,0.64118,0.00000,0.00000,0.00000,0.00000,none
11.35000,-110.14621,-99.24441,2.20883,1.79822,0.01923,-6.41932,-1.80930,-50.75559,-1.95516,2.30389,0.64193,0.00000,0.00000,0.00000,0.00000,none
11.35417,-110.15079,-99.24492,2.20931,1.79672,0.01914,-6.42684,-1.80195,-50.75508,-1.95516,2.30386,0.64268,0.00000,0.00000,0.00000,0.00000,none
11.35833,-110.15534,-99.24541,2.20979,1.79523,0.01904,-6.43433,-1.79454,-50.75459,-1.95517,2.30383,0.64343,0.00000,0.00000,0.00000,0.00000,none
11.36250,-110.15988,-99.24589,2.21027,1.79374,0.01894,-6.44180,-1.78705,-50.75411,-1.95518,2.30380,0.64418,0.00000,0.00000,0.00000,0.00000,none
11.36667,-110.16439,-99.24636,2.21075,1.79225,0.01884,-6.44923,-1.77950,-50.75364,-1.95518,2.30377,0.64492,0.00000,0.00000,0.00000,0.00000,none
11.37083,-110.16887,-99.24681,2.21122,1.79076,0.01874,-6.45662,-1.77187,-50.75319,-1.95519,2.30374,0.64566,0.00000,0.00000,0.00000,0.00000,none
11.37500,-110.17334,-99.24725,2.21170,1.78927,0.01865,-6.46399,-1.76418,-50.75275,-1.95519,2.30371,0.64640,0.00000,0.00000,0.00000,0.00000,none
11.37917,-110.17778,-99.24767,2.21217,1.78779,0.01855,-6.47133,-1.75642,-50.75233,-1.95520,2.30368,0.64713,0.00000,0.00000,0.00000,0.00000,none
11.38333,-110.18219,-99.24808,2.21264,1.78630,0.01845,-6.47863,-1.74859,-50.75192,-1.95521,2.30366,0.64786,0.00000,0.00000,0.00000,0.00000,none
11.38750,-110.18659,-99.24847,2.21310,1.78482,0.01835,-6.48590,-1.74071,-50.75153,-1.95521,2.30363,0.64859,0.00000,0.00000,0.00000,0.00000,none
11.39167,-110.19096,-99.24885,2.21357,1.78334,0.01826,-6.49313,-1.73276,-50.75115,-1.95522,2.30361,0.64931,0.00000,0.00000,0.00000,0.00000,none
11.39583,-110.19530,-99.24921,2.21404,1.78186,0.01816,-6.50034,-1.72475,-50.75079,-1.95522,2.30359,0.65003,0.00000,0.00000,0.00000,0.00000,none
11.40000,-110.19963,-99.24956,2.21450,1.78038,0.01806,-6.50751,-1.71668,-50.75044,-1.95523,2.30356,0.65075,0.00000,0.00000,0.00000,0.00000,none
11.40417,-110.20393,-99.24989,2.21496,1.77890,0.01797,-6.51464,-1.70856,-50.75011,-1.95523,2.30354,0.65146,0.00000,0.00000,0.00000,0.00000,none
11.40833,-110.20821,-99.25021,2.21542,1.77743,0.01787,-6.52174,-1.70038,-50.74979,-1.95524,2.30352,0.65217,0.00000,0.00000,0.00000,0.00000,none
11.41250,-110.21246,-99.25051,2.21587,1.77595,0.01777,-6.52881,-1.69214,-50.74949,-1.95524,2.30350,0.65288,0.00000,0.00000,0.00000,0.00000,none
11.41667,-110.21669,-99.25080,2.21633,1.77448,0.01768,-6.53585,-1.68385,-50.74920,-1.95524,2.30348,0.65358,0.00000,0.00000,0.00000,0.00000,none
11.42083,-110.22090,-99.25107,2.21678,1.77301,0.01758,-6.54284,-1.67551,-50.74893,-1.95525,2.30347,0.65428,0.00000,0.00000,0.00000,0.00000,none
11.42500,-110.22509,-99.25132,2.21724,1.77154,0.01749,-6.54981,-1.66712,-50.74868,-1.95525,2.30345,0.65498,0.00000,0.00000,0.00000,0.00000,none
11.42917,-110.22925,-99.25156,2.21769,1.77007,0.01739,-6.55674,-1.65868,-50.74844,-1.95526,2.30344,0.65567,0.00000,0.00000,0.00000,0.00000,none
11.43333,-110.23339,-99.25178,2.21814,1.76860,0.01730,-6.56363,-1.65019,-50.74822,-1.95526,2.30342,0.65636,0.00000,0.00000,0.00000,0.00000,none
11.43750,-110.23751,-99.25198,2.21859,1.76714,0.01720,-6.57049,-1.64166,-50.74802,-1.95526,2.30341,0.65705,0.00000,0.00000,0.00000,0.00000,none
11.44167,-110.24161,-99.25217,2.21903,1.76567,0.01711,-6.57731,-1.63308,-50.74783,-1.95526,2.30340,0.65773,0.00000,0.00000,0.00000,0.00000,none
11.44583,-110.24568,-99.25234,2.21948,1.76421,0.01702,-6.58410,-1.62446,-50.74766,-1.95527,2.30339,0.65841,0.00000,0.00000,0.00000,0.00000,none
11.45000,-110.24973,-99.25250,2.21992,1.76275,0.01692,-6.59085,-1.61580,-50.74750,-1.95527,2.30338,0.65908,0.00000,0.00000,0.00000,0.00000,none
11.45417,-110.25376,-99.25263,2.22037,1.76129,0.01683,-6.59756,-1.60709,-50.74737,-1.95527,2.30337,0.65976,0.00000,0.00000,0.00000,0.00000,none
11.45833,-110.25777,-99.25275,2.22081,1.75983,0.01674,-6.60424,-1.59835,-50.74725,-1.95527,2.30336,0.66042,0.00000,0.00000,0.00000,0.00000,none
11.46250,-110.26175,-99.25285,2.22125,1.75837,0.01664,-6.61088,-1.58957,-50.74715,-1.95527,2.30335,0.66109,0.00000,0.00000,0.00000,0.00000,none
11.46667,-110.26571,-99.25294,2.22169,1.75692,0.01655,-6.61749,-1.58075,-50.74706,-1.95527,2.30335,0.66175,0.00000,0.00000,0.00000,0.00000,none
11.47083,-110.26965,-99.25301,2.22213,1.75546,0.01646,-6.62405,-1.57190,-50.74699,-1.95528,2.30334,0.66241,0.00000,0.00000,0.00000,0.00000,none
11.47500,-110.27357,-99.25305,2.22256,1.75401,0.01637,-6.63059,-1.56301,-50.74695,-1.95528,2.30334,0.66306,0.00000,0.00000,0.00000,0.00000,none
11.47917,-110.27747,-99.25309,2.22300,1.75256,0.01628,-6.63708,-1.55409,-50.74691,-1.95528,2.30334,0.66371,0.00000,0.00000,0.00000,0.00000,none
11.48333,-110.28134,-99.25310,2.22343,1.75111,0.01618,-6.64354,-1.54514,-50.74690,-1.95528,2.30334,0.66435,0.00000,0.00000,0.00000,0.00000,none
11.48750,-110.28520,-99.25310,2.22387,1.74966,0.01609,-6.64996,-1.53617,-50.74690,-1.95528,2.30334,0.66500,0.00000,0.00000,0.00000,0.00000,none
11.49167,-110.28903,-99.25307,2.22430,1.74821,0.01600,-6.65634,-1.52716,-50.74693,-1.95528,2.30334,0.66563,0.00000,0.00000,0.00000,0.00000,none
11.49583,-110.29284,-99.25303,2.22473,1.74677,0.01591,-6.66268,-1.51812,-50.74697,-1.95528,2.30334,0.66627,0.00000,0.00000,0.00000,0.00000,none
11.50000,-110.29663,-99.25297,2.22516,1.74532,0.01582,-6.66899,-1.50907,-50.74703,-1.95527,2.30335,0.66690,0.00000,0.00000,0.00000,0.00000,none
11.50417,-110.30039,-99.25289,2.22559,1.74388,0.01573,-6.67526,-1.49998,-50.74711,-1.95527,2.30335,0.66753,0.00000,0.00000,0.00000,0.00000,none
11.50833,-110.30414,-99.25280,2.22602,1.74244,0.01564,-6.68149,-1.49088,-50.74720,-1.95527,2.30336,0.66815,0.00000,0.00000,0.00000,0.00000,none
11.51250,-110.30786,-99.25268,2.22644,1.74100,0.01556,-6.68768,-1.48175,-50.74732,-1.95527,2.30336,0.66877,0.00000,0.00000,0.00000,0.00000,none
11.51667,-110.31157,-99.25255,2.22687,1.73956,0.01547,-6.69384,-1.47260,-50.74745,-1.95527,2.30337,0.66938,0.00000,0.00000,0.00000,0.00000,none
11.52083,-110.31525,-99.25240,2.22730,1.73813,0.01538,-6.69995,-1.46344,-50.74760,-1.95527,2.30338,0.67000,0.00000,0.00000,0.00000,0.00000,none
11.52500,-110.31891,-99.25223,2.22772,1.73669,0.01529,-6.70603,-1.45425,-50.74777,-1.95526,2.30339,0.67060,0.00000,0.00000,0.00000,0.00000,none
11.52917,-110.32255,-99.25203,2.22815,1.73526,0.01521,-6.71207,-1.44505,-50.74797,-1.95526,2.30341,0.67121,0.00000,0.00000,0.00000,0.00000,none
11.53333,-110.32617,-99.25183,2.22857,1.73382,0.01512,-6.71807,-1.43584,-50.74817,-1.95526,2.30342,0.67181,0.00000,0.00000,0.00000,0.00000,none
11.53750,-110.32977,-99.25160,2.22899,1.73239,0.01503,-6.72404,-1.42661,-50.74840,-1.95526,2.30343,0.67240,0.00000,0.00000,0.00000,0.00000,none
11.54167,-110.33335,-99.25135,2.22942,1.73096,0.01495,-6.72996,-1.41737,-50.74865,-1.95525,2.30345,0.67300,0.00000,0.00000,0.00000,0.00000,none
11.54583,-110.33690,-99.25108,2.22984,1.72954,0.01486,-6.73585,-1.40812,-50.74892,-1.95525,2.30347,0.67358,0.00000,0.00000,0.00000,0.00000,none
11.55000,-110.34044,-99.25079,2.23026,1.72811,0.01477,-6.74170,-1.39886,-50.74921,-1.95524,2.30348,0.67417,0.00000,0.00000,0.00000,0.00000,none
11.55417,-110.34396,-99.25049,2.23068,1.72668,0.01469,-6.74751,-1.38959,-50.74951,-1.95524,2.30350,0.67475,0.00000,0.00000,0.00000,0.00000,none
11.55833,-110.34746,-99.25016,2.23110,1.72526,0.01461,-6.75328,-1.38032,-50.74984,-1.95524,2.30353,0.67533,0.00000,0.00000,0.00000,0.00000,none
11.56250,-110.35093,-99.24982,2.23152,1.72384,0.01452,-6.75901,-1.37104,-50.75018,-1.95523,2.30355,0.67590,0.00000,0.00000,0.00000,0.00000,none
11.56667,-110.35439,-99.24945,2.23193,1.72242,0.01444,-6.76470,-1.36175,-50.75055,-1.95523,2.30357,0.67647,0.00000,0.00000,0.00000,0.00000,none
11.57083,-110.35783,-99.24907,2.23235,1.72100,0.01436,-6.77036,-1.35246,-50.75093,-1.95522,2.30359,0.67704,0.00000,0.00000,0.00000,0.00000,none
11.57500,-110.36124,-99.24866,2.23277,1.71958,0.01427,-6.77597,-1.34317,-50.75134,-1.95521,2.30362,0.67760,0.00000,0.00000,0.00000,0.00000,none
11.57917,-110.36464,-99.24824,2.23319,1.71816,0.01419,-6.78155,-1.33388,-50.75176,-1.95521,2.30365,0.67815,0.00000,0.00000,0.00000,0.00000,none
