t,TWA,AWA,u,v,r,phi,p,delta,deltaMax,alpha,CL,CD,amaLoad,brailLee,brailWind,crewPos,crewPosX,shuntPhase
61.04167,-88.97178,-67.42636,2.36437,0.05264,0.00001,-0.92443,-0.00005,60.00000,60.00000,-172.57364,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.04583,-88.97178,-67.42636,2.36437,0.05264,0.00001,-0.92443,-0.00005,60.00000,60.00000,-172.57364,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.05000,-88.97178,-67.42636,2.36437,0.05264,0.00001,-0.92443,-0.00005,60.00000,60.00000,-172.57364,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.05417,-88.97178,-67.42636,2.36437,0.05264,0.00001,-0.92443,-0.00005,60.00000,60.00000,-172.57364,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.05833,-88.97179,-67.42636,2.36437,0.05264,0.00001,-0.92443,-0.00005,60.00000,60.00000,-172.57364,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.06250,-88.97179,-67.42635,2.36437,0.05264,0.00001,-0.92443,-0.00005,60.00000,60.00000,-172.57365,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.06667,-88.97179,-67.42635,2.36437,0.05264,0.00001,-0.92443,-0.00005,60.00000,60.00000,-172.57365,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.07083,-88.97179,-67.42635,2.36437,0.05264,0.00001,-0.92443,-0.00005,60.00000,60.00000,-172.57365,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.07500,-88.97179,-67.42635,2.36437,0.05264,0.00001,-0.92443,-0.00005,60.00000,60.00000,-172.57365,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.07917,-88.97179,-67.42634,2.36437,0.05264,0.00001,-0.92443,-0.00005,60.00000,60.00000,-172.57366,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.08333,-88.97180,-67.42634,2.36437,0.05264,0.00001,-0.92443,-0.00005,60.00000,60.00000,-172.57366,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.08750,-88.97180,-67.42634,2.36437,0.05264,0.00001,-0.92443,-0.00005,60.00000,60.00000,-172.57366,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.09167,-88.97180,-67.42634,2.36437,0.05264,0.00001,-0.92443,-0.00005,60.00000,60.00000,-172.57366,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.09583,-88.97180,-67.42633,2.36437,0.05264,0.00001,-0.92443,-0.00005,60.00000,60.00000,-172.57367,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.10000,-88.97180,-67.42633,2.36437,0.05264,0.00001,-0.92443,-0.00005,60.00000,60.00000,-172.57367,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.10417,-88.97181,-67.42633,2.36437,0.05264,0.00001,-0.92443,-0.00005,60.00000,60.00000,-172.57367,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.10833,-88.97181,-67.42633,2.36437,0.05264,0.00001,-0.92444,-0.00005,60.00000,60.00000,-172.57367,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.11250,-88.97181,-67.42633,2.36437,0.05264,0.00001,-0.92444,-0.00005,60.00000,60.00000,-172.57367,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.11667,-88.97181,-67.42632,2.36437,0.05264,0.00001,-0.92444,-0.00005,60.00000,60.00000,-172.57368,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.12083,-88.97181,-67.42632,2.36438,0.05264,0.00001,-0.92444,-0.00005,60.00000,60.00000,-172.57368,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.12500,-88.97181,-67.42632,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57368,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.12917,-88.97182,-67.42632,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57368,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.13333,-88.97182,-67.42631,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57369,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.13750,-88.97182,-67.42631,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57369,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.14167,-88.97182,-67.42631,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57369,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.14583,-88.97182,-67.42631,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57369,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.15000,-88.97183,-67.42631,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57369,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.15417,-88.97183,-67.42630,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57370,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.15833,-88.97183,-67.42630,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57370,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.16250,-88.97183,-67.42630,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57370,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.16667,-88.97183,-67.42630,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57370,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.17083,-88.97183,-67.42629,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57371,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.17500,-88.97184,-67.42629,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57371,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.17917,-88.97184,-67.42629,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57371,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.18333,-88.97184,-67.42629,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57371,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.18750,-88.97184,-67.42629,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57371,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.19167,-88.97184,-67.42628,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57372,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.19583,-88.97184,-67.42628,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57372,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.20000,-88.97185,-67.42628,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57372,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.20417,-88.97185,-67.42628,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57372,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.20833,-88.97185,-67.42627,2.36438,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57373,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.21250,-88.97185,-67.42627,2.36439,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57373,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.21667,-88.97185,-67.42627,2.36439,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57373,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.22083,-88.97185,-67.42627,2.36439,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57373,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.22500,-88.97186,-67.42627,2.36439,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57373,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.22917,-88.97186,-67.42626,2.36439,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57374,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.23333,-88.97186,-67.42626,2.36439,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57374,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.23750,-88.97186,-67.42626,2.36439,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57374,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.24167,-88.97186,-67.42626,2.36439,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57374,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.24583,-88.97186,-67.42626,2.36439,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57374,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.25000,-88.97187,-67.42625,2.36439,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57375,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.25417,-88.97187,-67.42625,2.36439,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57375,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.25833,-88.97187,-67.42625,2.36439,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57375,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.26250,-88.97187,-67.42625,2.36439,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57375,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.26667,-88.97187,-67.42625,2.36439,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57375,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.27083,-88.97187,-67.42624,2.36439,0.05264,0.00001,-0.92444,-0.00006,60.00000,60.00000,-172.57376,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.27500,-88.97188,-67.42624,2.36439,0.05264,0.00001,-0.92444,-0.00005,60.00000,60.00000,-172.57376,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.27917,-88.97188,-67.42624,2.36439,0.05264,0.00001,-0.92444,-0.00005,60.00000,60.00000,-172.57376,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.28333,-88.97188,-67.42624,2.36439,0.05264,0.00001,-0.92444,-0.00005,60.00000,60.00000,-172.57376,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.28750,-88.97188,-67.42624,2.36439,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57376,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.29167,-88.97188,-67.42623,2.36439,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57377,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.29583,-88.97188,-67.42623,2.36439,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57377,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.30000,-88.97189,-67.42623,2.36439,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57377,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.30417,-88.97189,-67.42623,2.36439,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57377,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.30833,-88.97189,-67.42623,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57377,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.31250,-88.97189,-67.42622,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57378,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.31667,-88.97189,-67.42622,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57378,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.32083,-88.97189,-67.42622,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57378,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.32500,-88.97189,-67.42622,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57378,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.32917,-88.97190,-67.42622,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57378,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.33333,-88.97190,-67.42621,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57379,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.33750,-88.97190,-67.42621,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57379,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.34167,-88.97190,-67.42621,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57379,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.34583,-88.97190,-67.42621,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57379,-0.22834,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.35000,-88.97190,-67.42621,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57379,-0.22833,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.35417,-88.97191,-67.42620,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57380,-0.22833,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.35833,-88.97191,-67.42620,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57380,-0.22833,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.36250,-88.97191,-67.42620,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57380,-0.22833,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.36667,-88.97191,-67.42620,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57380,-0.22833,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.37083,-88.97191,-67.42620,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57380,-0.22833,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.37500,-88.97191,-67.42619,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57381,-0.22833,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.37917,-88.97191,-67.42619,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57381,-0.22833,0.04941,0.09244,0.00000,0.00000,0.20000,0.00000,none
61.38333,-88.97192,-67.42619,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57381,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.38750,-88.97192,-67.42619,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57381,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.39167,-88.97192,-67.42619,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57381,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.39583,-88.97192,-67.42618,2.36440,0.05264,0.00001,-0.92445,-0.00005,60.00000,60.00000,-172.57382,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.40000,-88.97192,-67.42618,2.36440,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57382,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.40417,-88.97192,-67.42618,2.36440,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57382,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.40833,-88.97192,-67.42618,2.36440,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57382,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.41250,-88.97193,-67.42618,2.36441,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57382,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.41667,-88.97193,-67.42617,2.36441,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57383,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.42083,-88.97193,-67.42617,2.36441,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57383,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.42500,-88.97193,-67.42617,2.36441,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57383,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.42917,-88.97193,-67.42617,2.36441,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57383,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.43333,-88.97193,-67.42617,2.36441,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57383,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.43750,-88.97194,-67.42617,2.36441,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57383,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.44167,-88.97194,-67.42616,2.36441,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57384,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.44583,-88.97194,-67.42616,2.36441,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57384,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.45000,-88.97194,-67.42616,2.36441,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57384,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.45417,-88.97194,-67.42616,2.36441,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57384,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.45833,-88.97194,-67.42616,2.36441,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57384,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.46250,-88.97194,-67.42615,2.36441,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57385,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.46667,-88.97195,-67.42615,2.36441,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57385,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.47083,-88.97195,-67.42615,2.36441,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57385,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.47500,-88.97195,-67.42615,2.36441,0.05264,0.00001,-0.92445,-0.00004,60.00000,60.00000,-172.57385,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.47917,-88.97195,-67.42615,2.36441,0.05264,0.00001,-0.92445,-0.00003,60.00000,60.00000,-172.57385,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.48333,-88.97195,-67.42615,2.36441,0.05264,0.00001,-0.92445,-0.00003,60.00000,60.00000,-172.57385,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.48750,-88.97195,-67.42614,2.36441,0.05264,0.00001,-0.92445,-0.00003,60.00000,60.00000,-172.57386,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.49167,-88.97195,-67.42614,2.36441,0.05264,0.00001,-0.92445,-0.00003,60.00000,60.00000,-172.57386,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.49583,-88.97196,-67.42614,2.36441,0.05264,0.00001,-0.92445,-0.00003,60.00000,60.00000,-172.57386,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.50000,-88.97196,-67.42614,2.36441,0.05264,0.00001,-0.92445,-0.00003,60.00000,60.00000,-172.57386,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.50417,-88.97196,-67.42614,2.36441,0.05264,0.00001,-0.92445,-0.00003,60.00000,60.00000,-172.57386,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.50833,-88.97196,-67.42613,2.36441,0.05264,0.00001,-0.92445,-0.00003,60.00000,60.00000,-172.57387,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.51250,-88.97196,-67.42613,2.36441,0.05264,0.00001,-0.92446,-0.00003,60.00000,60.00000,-172.57387,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.51667,-88.97196,-67.42613,2.36441,0.05264,0.00001,-0.92446,-0.00003,60.00000,60.00000,-172.57387,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.52083,-88.97196,-67.42613,2.36441,0.05264,0.00001,-0.92446,-0.00003,60.00000,60.00000,-172.57387,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.52500,-88.97197,-67.42613,2.36442,0.05264,0.00001,-0.92446,-0.00003,60.00000,60.00000,-172.57387,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.52917,-88.97197,-67.42613,2.36442,0.05264,0.00001,-0.92446,-0.00003,60.00000,60.00000,-172.57387,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.53333,-88.97197,-67.42612,2.36442,0.05264,0.00001,-0.92446,-0.00003,60.00000,60.00000,-172.57388,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.53750,-88.97197,-67.42612,2.36442,0.05264,0.00001,-0.92446,-0.00003,60.00000,60.00000,-172.57388,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.54167,-88.97197,-67.42612,2.36442,0.05264,0.00001,-0.92446,-0.00003,60.00000,60.00000,-172.57388,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.54583,-88.97197,-67.42612,2.36442,0.05264,0.00001,-0.92446,-0.00003,60.00000,60.00000,-172.57388,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.55000,-88.97197,-67.42612,2.36442,0.05264,0.00001,-0.92446,-0.00002,60.00000,60.00000,-172.57388,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.55417,-88.97197,-67.42612,2.36442,0.05264,0.00001,-0.92446,-0.00002,60.00000,60.00000,-172.57388,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.55833,-88.97198,-67.42611,2.36442,0.05264,0.00001,-0.92446,-0.00002,60.00000,60.00000,-172.57389,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.56250,-88.97198,-67.42611,2.36442,0.05264,0.00001,-0.92446,-0.00002,60.00000,60.00000,-172.57389,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.56667,-88.97198,-67.42611,2.36442,0.05264,0.00001,-0.92446,-0.00002,60.00000,60.00000,-172.57389,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.57083,-88.97198,-67.42611,2.36442,0.05264,0.00001,-0.92446,-0.00002,60.00000,60.00000,-172.57389,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.57500,-88.97198,-67.42611,2.36442,0.05264,0.00001,-0.92446,-0.00002,60.00000,60.00000,-172.57389,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.57917,-88.97198,-67.42611,2.36442,0.05264,0.00001,-0.92446,-0.00002,60.00000,60.00000,-172.57389,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.58333,-88.97198,-67.42610,2.36442,0.05264,0.00001,-0.92446,-0.00002,60.00000,60.00000,-172.57390,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.58750,-88.97199,-67.42610,2.36442,0.05264,0.00001,-0.92446,-0.00002,60.00000,60.00000,-172.57390,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.59167,-88.97199,-67.42610,2.36442,0.05264,0.00001,-0.92446,-0.00002,60.00000,60.00000,-172.57390,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.59583,-88.97199,-67.42610,2.36442,0.05264,0.00001,-0.92446,-0.00002,60.00000,60.00000,-172.57390,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.60000,-88.97199,-67.42610,2.36442,0.05264,0.00001,-0.92446,-0.00002,60.00000,60.00000,-172.57390,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.60417,-88.97199,-67.42610,2.36442,0.05264,0.00001,-0.92446,-0.00002,60.00000,60.00000,-172.57390,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
61.60833,-88.97199,-67.42609,2.36442,0.05264,0.00001,-0.92446,-0.00002,60.00000,60.00000,-172.57391,-0.22833,0.04941,0.09245,0.00000,0.00000,0.20000,0.00000,none
